"X","individual_id","sampling","FishID","marker","old_mark","dna","ID","capture_date","processing_date","location","tank","sex_stage","SL","TL","measured_by","picture_label","picture_type","weight","Dead","comments","release_date","sampling_id","status","stream","sex","sampling.year","sampling.month","sampling.day","Habitat","upstream","downstream","distance","parasite","lead.sampling","lead.TL","lead.weight","lead.maturity","lead.capture.date","growth.TL","growth.mass","growth.days","months.until.recapture"
45095,20085,112,"CA-4R6Y9R",NA,NA,0,44484,2017-06-21,NA,"C-P-37.3",NA,"F",NA,32.5,NA,NA,0,0.316,0,"#",NA,112,1,"CA","F",10,6,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45096,20086,112,"CA-5R6Y",NA,NA,0,44485,2017-06-21,NA,"C-P-37.3",NA,"I",NA,25,NA,NA,0,0.126,1,"No R9, dead @ release-orig.id:C2907",NA,112,1,"CA","I",10,6,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45097,20087,112,"CA-1R2B9R",NA,NA,0,44486,2017-06-21,NA,"C-P-50.5",NA,"I",NA,29,NA,NA,0,0.234,0,"#",NA,112,1,"CA","I",10,6,21,"C",NA,NA,NA,0,122,52,1.333,"M","2018-04-20",23,1.099,303,10
45098,20087,122,"CA-1R2B9R",NA,NA,0,46442,2018-04-20,NA,"C-SP-50.2",NA,"M",NA,52,NA,NA,0,1.333,0,"Refreshed R1 and B2-orig.id:C2908",NA,122,1,"CA","M",11,4,20,"C",NA,NA,NA,0,123,54,1.605,"M","2018-05-20",2,0.272,30,1
45099,20087,123,"CA-1R2B9R",NA,NA,0,48262,2018-05-20,NA,"C-SP-48",NA,"M",NA,54,NA,NA,0,1.605,0,"#",NA,123,1,"CA","M",11,5,20,"C",NA,NA,NA,0,124,56,1.689,"M","2018-06-20",2,0.0840000000000001,31,1
45100,20087,124,"CA-1R2B9R",NA,NA,0,50352,2018-06-20,NA,"C-P-50",NA,"M",NA,56,NA,NA,0,1.689,0,"#",NA,124,1,"CA","M",11,6,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45101,20088,112,"CA-1R3B9R",NA,NA,0,44487,2017-06-21,NA,"C-P-50.5",NA,"I",NA,26,NA,NA,0,0.162,0,"very flat-orig.id:C2909",NA,112,1,"CA","I",10,6,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45102,20089,112,"CA-1R4B9R",NA,NA,0,44488,2017-06-21,NA,"C-P-37.3",NA,"I",NA,27.5,NA,NA,0,0.2,0,"worms -orig.id:C2910",NA,112,1,"CA","I",10,6,21,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
45103,20090,112,"CA-1R5B9R",NA,NA,0,44489,2017-06-21,NA,"C-P-37.3",NA,"I",NA,28,NA,NA,0,0.191,0,"#",NA,112,1,"CA","I",10,6,21,"C",NA,NA,NA,0,122,44,0.74,"F","2018-04-20",16,0.549,303,10
45104,20090,122,"CA-1R5B9R",NA,NA,0,46443,2018-04-20,NA,"C-P-34",NA,"F",NA,44,NA,NA,0,0.74,0,"R1 back-orig.id:C2911",NA,122,1,"CA","F",11,4,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45105,20091,112,"CA-1R6B9R",NA,NA,0,44490,2017-06-21,NA,"C-P-37.3",NA,"F",NA,36.5,NA,NA,0,0.444,0,"#",NA,112,1,"CA","F",10,6,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45106,20092,112,"CA-2R3B9R",NA,NA,0,44491,2017-06-21,NA,"C-P-37.3",NA,"I",NA,28.5,NA,NA,0,0.2,0,"R9 crossbody-orig.id:C2913",NA,112,1,"CA","I",10,6,21,"C",NA,NA,NA,0,122,45,0.805,"M","2018-04-20",16.5,0.605,303,10
45107,20092,122,"CA-2R3B9R",NA,NA,0,46444,2018-04-20,NA,"C-SP-35",NA,"M",NA,45,NA,NA,0,0.805,0,"#",NA,122,1,"CA","M",11,4,20,"C",NA,NA,NA,0,123,47,0.891,"M","2018-05-20",2,0.086,30,1
45108,20092,123,"CA-2R3B9R",NA,NA,0,48263,2018-05-20,NA,"C-P-35",NA,"M",NA,47,NA,NA,0,0.891,0,"tl rec as 42-orig.id:C2913",NA,123,1,"CA","M",11,5,20,"C",NA,NA,NA,0,124,48,0.903,"M","2018-06-20",1,0.012,31,1
45109,20092,124,"CA-2R3B9R",NA,NA,0,50353,2018-06-20,NA,"C-SP-37",NA,"M",NA,48,NA,NA,0,0.903,0,"R10 xbody (R9?)-orig.id:C2913",NA,124,1,"CA","M",11,6,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45110,20093,112,"CA-2R4B9R",NA,NA,0,44492,2017-06-21,NA,"C-P-37.3",NA,"I",NA,28.5,NA,NA,0,0.224,0,"R9 crossbody-orig.id:C2914",NA,112,1,"CA","I",10,6,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45111,20094,112,"CA-2R5B9R",NA,NA,0,44594,2017-06-22,NA,"I-SP-190",NA,"I",NA,33.5,NA,NA,0,0.306,0,"worms ; sex rec as F-orig.id:C2915",NA,112,1,"CA","I",10,6,22,"I",NA,NA,NA,1,123,67,2.436,"M","2018-05-21",33.5,2.13,333,11
45112,20094,123,"CA-2R5B9R",NA,NA,0,48376,2018-05-21,NA,"I-P-185",NA,"M",NA,67,NA,NA,0,2.436,0,"#",NA,123,1,"CA","M",11,5,21,"I",NA,NA,NA,0,124,68,2.628,"M","2018-06-21",1,0.192,31,1
45113,20094,124,"CA-2R5B9R",NA,NA,0,50480,2018-06-21,NA,"I-P-185.5",NA,"M",NA,68,NA,NA,0,2.628,0,"#",NA,124,1,"CA","M",11,6,21,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45114,20095,112,"CA-2R6B9R",NA,NA,0,44595,2017-06-22,NA,"I-P-205",NA,"M",NA,82.5,NA,NA,0,5.461,0,"#",NA,112,1,"CA","M",10,6,22,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45115,20096,112,"CA-3R4B9R",NA,NA,0,44596,2017-06-22,NA,"I-P-205",NA,"F",NA,96,NA,NA,0,8.092,0,"#",NA,112,1,"CA","F",10,6,22,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45116,20097,112,"CA-3R5B9R",NA,NA,0,44597,2017-06-22,NA,"I-P-157",NA,"F",NA,49,NA,NA,0,0.934,0,"worms -orig.id:C2918",NA,112,1,"CA","F",10,6,22,"I",NA,NA,NA,1,122,67,2.839,"F","2018-04-21",18,1.905,303,10
45117,20097,122,"CA-3R5B9R",NA,NA,0,46557,2018-04-21,NA,"I-P-153",NA,"F",NA,67,NA,NA,0,2.839,0,"B5 back-orig.id:C2918",NA,122,1,"CA","F",11,4,21,"I",NA,NA,NA,0,123,70,3.588,"F","2018-05-21",3,0.749,30,1
45118,20097,123,"CA-3R5B9R",NA,NA,0,48377,2018-05-21,NA,"I-P-153",NA,"F",NA,70,NA,NA,0,3.588,0,"#",NA,123,1,"CA","F",11,5,21,"I",NA,NA,NA,0,124,74,3.937,"F","2018-06-21",4,0.349,31,1
45119,20097,124,"CA-3R5B9R",NA,NA,0,50481,2018-06-21,NA,"I-P-157",NA,"F",NA,74,NA,NA,0,3.937,0,"#",NA,124,1,"CA","F",11,6,21,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45120,20098,112,"CA-3R6B9R",NA,NA,0,44598,2017-06-22,NA,"I-P-157",NA,"F",NA,31.5,NA,NA,0,0.263,0,"#",NA,112,1,"CA","F",10,6,22,"I",NA,NA,NA,0,122,51,1.219,"F","2018-04-21",19.5,0.956,303,10
45121,20098,122,"CA-3R6B9R",NA,NA,0,46558,2018-04-21,NA,"I-P-153",NA,"F",NA,51,NA,NA,0,1.219,0,"Redo R3 B6-orig.id:C2919",NA,122,1,"CA","F",11,4,21,"I",NA,NA,NA,0,123,53.5,1.393,"F","2018-05-21",2.5,0.174,30,1
45122,20098,123,"CA-3R6B9R",NA,NA,0,48378,2018-05-21,NA,"I-P-153",NA,"F",NA,53.5,NA,NA,0,1.393,0,"B5 xbody-orig.id:C2919",NA,123,1,"CA","F",11,5,21,"I",NA,NA,NA,0,124,55,1.64,"F","2018-06-21",1.5,0.247,31,1
45123,20098,124,"CA-3R6B9R",NA,NA,0,50482,2018-06-21,NA,"I-P-154",NA,"F",NA,55,NA,NA,0,1.64,0,"Photo; B5 is B6-orig.id:C2919",NA,124,1,"CA","F",11,6,21,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45124,20099,111,"CA-5B6R9RB3",NA,NA,0,42336,2017-05-22,NA,"I-P-184",NA,"I",NA,26.5,NA,NA,0,0.146,0,"worms, R9 forward, accidentally added B3; R6 is R4?-orig.id:C2920",NA,111,1,"CA","I",10,5,22,"I",NA,NA,NA,1,112,26,0.147,"I","2017-06-22",-0.5,0.001,31,1
45125,20099,112,"CA-5B6R9RB3",NA,NA,0,44599,2017-06-22,NA,"I-P-157",NA,"I",NA,26,NA,NA,0,0.147,0,"#",NA,112,1,"CA","I",10,6,22,"I",NA,NA,NA,0,122,53,1.326,"F","2018-04-21",27,1.179,303,10
45126,20099,122,"CA-5B6R9RB3",NA,NA,0,46559,2018-04-21,NA,"I-P-153",NA,"F",NA,53,NA,NA,0,1.326,0,"Redo B5-orig.id:C2920",NA,122,1,"CA","F",11,4,21,"I",NA,NA,NA,0,124,59,1.822,"F","2018-06-21",6,0.496,61,2
45127,20099,124,"CA-5B6R9RB3",NA,NA,0,50483,2018-06-21,NA,"I-P-154",NA,"F",NA,59,NA,NA,0,1.822,0,"Photo-orig.id:C2920",NA,124,1,"CA","F",11,6,21,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45128,20100,112,"CA-4R6B9R",NA,NA,0,44600,2017-06-22,NA,"I-P-157",NA,"M",NA,36.5,NA,NA,0,0.376,0,"#",NA,112,1,"CA","M",10,6,22,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45129,20101,112,"CA-5R6B9R",NA,NA,0,44601,2017-06-22,NA,"I-R-175",NA,"I",NA,29.5,NA,NA,0,0.216,0,"#",NA,112,1,"CA","I",10,6,22,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45130,20102,112,"CA-1O2R9R",NA,NA,0,44602,2017-06-22,NA,"I-SP-183.5",NA,"I",NA,27.5,NA,NA,0,0.183,0,"#",NA,112,1,"CA","I",10,6,22,"I",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45131,20103,112,"CA-1O3R9R",NA,NA,0,44603,2017-06-22,NA,"I-SP-183.5",NA,"I",NA,28.5,NA,NA,0,0.194,0,"worms -orig.id:C2924",NA,112,1,"CA","I",10,6,22,"I",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
45132,20104,110,"CA-1O4R9R",NA,NA,0,39906,2017-04-20,NA,"C-SP-40",NA,"I",NA,28,NA,NA,0,0.192,0,"#",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,111,29,0.222,"I","2017-05-21",1,0.03,31,1
45133,20104,111,"CA-1O4R9R",NA,NA,0,42207,2017-05-21,NA,"C-SP-38",NA,"I",NA,29,NA,NA,0,0.222,0,"R7 is R9-orig.id:C2925",NA,111,1,"CA","I",10,5,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45134,20105,110,"CA-1O5R9R",NA,NA,0,39907,2017-04-20,NA,"C-SP-40",NA,"I",NA,27.5,NA,NA,0,0.168,0,"#",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45135,20106,110,"CA-1O6R9R",NA,NA,0,39908,2017-04-20,NA,"C-SP-42",NA,"I",NA,32.5,NA,NA,0,0.255,0,"#",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45136,20107,122,"CA-2O3R9R",NA,NA,0,46445,2018-04-20,NA,"C-P-34.5",NA,"F",NA,48,NA,NA,0,0.969,0,"#",NA,122,1,"CA","F",11,4,20,"C",NA,NA,NA,0,124,54,1.375,"F","2018-06-20",6,0.406,61,2
45137,20107,124,"CA-2O3R9R",NA,NA,0,50354,2018-06-20,NA,"C-P-36.5",NA,"F",NA,54,NA,NA,0,1.375,0,"#",NA,124,1,"CA","F",11,6,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45138,20108,110,"CA-4R",NA,NA,0,39909,2017-04-20,NA,"C-P-49",NA,"I",NA,17,NA,NA,0,0.042,1,"dead-orig.id:C2928",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45139,20109,110,"CA-2O5R9R",NA,NA,0,39910,2017-04-20,NA,"C-R-54",NA,"I",NA,31,NA,NA,0,0.231,0,"worms -orig.id:C2929",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,1,111,30,0.185,"I","2017-05-21",-1,-0.046,31,1
45140,20109,111,"CA-2O5R9R",NA,NA,0,42208,2017-05-21,NA,"C-R-55",NA,"I",NA,30,NA,NA,0,0.185,0,"worms, skinny-orig.id:C2929",NA,111,1,"CA","I",10,5,21,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
45141,20110,110,"CA-2O6R9R",NA,NA,0,39911,2017-04-20,NA,"C-R-54",NA,"I",NA,28.5,NA,NA,0,0.192,0,"worms -orig.id:C2930",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,1,122,51.5,1.166,"M","2018-04-20",23,0.974,365,12
45142,20110,122,"CA-2O6R9R",NA,NA,0,46446,2018-04-20,NA,"C-R-44",NA,"M",NA,51.5,NA,NA,0,1.166,0,"Added Y7, 2930 best, 2691 plausible-orig.id:C2930",NA,122,1,"CA","M",11,4,20,"C",NA,NA,NA,0,123,51,1.209,"M","2018-05-20",-0.5,0.0430000000000001,30,1
45143,20110,123,"CA-2O6R9R",NA,NA,0,48264,2018-05-20,NA,"C-P-43",NA,"M",NA,51,NA,NA,0,1.209,0,"#",NA,123,1,"CA","M",11,5,20,"C",NA,NA,NA,0,124,52.5,1.263,"M","2018-06-20",1.5,0.0539999999999998,31,1
45144,20110,124,"CA-2O6R9R",NA,NA,0,50355,2018-06-20,NA,"C-P-43",NA,"M",NA,52.5,NA,NA,0,1.263,0,"#",NA,124,1,"CA","M",11,6,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45145,20111,110,"CA-3O4R9R",NA,NA,0,39912,2017-04-20,NA,"C-R-54",NA,"I",NA,31.5,NA,NA,0,0.252,0,"worms -orig.id:C2931",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
45146,20112,110,"CA-3O5R",NA,NA,0,39913,2017-04-20,NA,"C-P-36",NA,"I",NA,22.5,NA,NA,0,0.108,0,"No R9-orig.id:C2932",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45147,20113,110,"CA-3O6R9R",NA,NA,0,39914,2017-04-20,NA,"C-P-36.6",NA,"M",NA,42,NA,NA,0,0.658,0,"#",NA,110,1,"CA","M",10,4,20,"C",NA,NA,NA,0,111,42,0.627,"M","2017-05-21",0,-0.031,31,1
45148,20113,111,"CA-3O6R9R",NA,NA,0,42209,2017-05-21,NA,"C-P-36",NA,"M",NA,42,NA,NA,0,0.627,0,"#",NA,111,1,"CA","M",10,5,21,"C",NA,NA,NA,0,123,50,1.109,"M","2018-05-20",8,0.482,364,12
45149,20113,123,"CA-3O6R9R",NA,NA,0,48265,2018-05-20,NA,"C-P-35",NA,"M",NA,50,NA,NA,0,1.109,0,"R5 is R6; or 2932 ok-orig.id:C2933",NA,123,1,"CA","M",11,5,20,"C",NA,NA,NA,0,124,51,1.192,"M","2018-06-20",1,0.083,31,1
45150,20113,124,"CA-3O6R9R",NA,NA,0,50356,2018-06-20,NA,"C-P-36.5",NA,"M",NA,51,NA,NA,0,1.192,0,"R5 is R6-orig.id:C2933",NA,124,1,"CA","M",11,6,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45151,20114,110,"CA-4O5R",NA,NA,0,39915,2017-04-20,NA,"C-SP-48",NA,"I",NA,23.5,NA,NA,0,0.093,0,"worms -orig.id:C2934",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,1,111,23.5,0.091,"I","2017-05-21",0,-0.002,31,1
45152,20114,111,"CA-4O5R",NA,NA,0,42210,2017-05-21,NA,"C-SP-50",NA,"I",NA,23.5,NA,NA,0,0.091,0,"worms-orig.id:C2934",NA,111,1,"CA","I",10,5,21,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
45153,20115,110,"CA-4O6R",NA,NA,0,39916,2017-04-20,NA,"C-SP-48",NA,"I",NA,24.5,NA,NA,0,0.132,0,"worms -orig.id:C2935",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,1,111,25,0.125,"I","2017-05-21",0.5,-0.00700000000000001,31,1
45154,20115,111,"CA-4O6R",NA,NA,0,42211,2017-05-21,NA,"C-SP-32",NA,"I",NA,25,NA,NA,0,0.125,0,"worms-orig.id:C2935",NA,111,1,"CA","I",10,5,21,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
45155,20116,110,"CA-5O6R9R",NA,NA,0,39917,2017-04-20,NA,"C-SP-48.1",NA,"M",NA,45.5,NA,NA,0,0.944,0,"#",NA,110,1,"CA","M",10,4,20,"C",NA,NA,NA,0,111,48,0.913,"M","2017-05-21",2.5,-0.0309999999999999,31,1
45156,20116,111,"CA-5O6R9R",NA,NA,0,42212,2017-05-21,NA,"C-SP-47",NA,"M",NA,48,NA,NA,0,0.913,0,"R7 is R9-orig.id:C2936",NA,111,1,"CA","M",10,5,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45157,20117,110,"CA-1O2O9R",NA,NA,0,39918,2017-04-20,NA,"C--",NA,"M",NA,64.5,NA,NA,0,2.514,0,"released at 13 SP, unmarked bag -orig.id:C2937",NA,110,1,"CA","M",10,4,20,"C",NA,NA,NA,0,111,65,2.32,"M","2017-05-21",0.5,-0.194,31,1
45158,20117,111,"CA-1O2O9R",NA,NA,0,42213,2017-05-21,NA,"C-SP-47",NA,"M",NA,65,NA,NA,0,2.32,0,"possibly far back R7-orig.id:C2937",NA,111,1,"CA","M",10,5,21,"C",NA,NA,NA,0,123,73,3.568,"M","2018-05-20",8,1.248,364,12
45159,20117,123,"CA-1O2O9R",NA,NA,0,48266,2018-05-20,NA,"C-R-53",NA,"M",NA,73,NA,NA,0,3.568,0,"#",NA,123,1,"CA","M",11,5,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45160,20118,110,"CA-1O3O9R",NA,NA,0,39919,2017-04-20,NA,"C-SP-33.5",NA,"M",NA,41,NA,NA,0,0.541,0,"R9 cross body, worms-orig.id:C2938",NA,110,1,"CA","M",10,4,20,"C",NA,NA,NA,1,112,43,0.636,"M","2017-06-21",2,0.095,62,2
45161,20118,112,"CA-1O3O9R",NA,NA,0,44493,2017-06-21,NA,"C-SP-35",NA,"M",NA,43,NA,NA,0,0.636,0,"R9 crossbody-orig.id:C2938",NA,112,1,"CA","M",10,6,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45162,20119,110,"CA-1O4O9R",NA,NA,0,39920,2017-04-20,NA,"C-SP-33.5",NA,"I",NA,29,NA,NA,0,0.198,0,"R9 cross body -orig.id:C2939",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,111,30,0.245,"I","2017-05-21",1,0.047,31,1
45163,20119,111,"CA-1O4O9R",NA,NA,0,42214,2017-05-21,NA,"C-SP-34.2",NA,"I",NA,30,NA,NA,0,0.245,0,"Caud is R9-orig.id:C2939",NA,111,1,"CA","I",10,5,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45164,20120,110,"CA-1O5O9R",NA,NA,0,39921,2017-04-20,NA,"C-SP-33.5",NA,"I",NA,27.5,NA,NA,0,0.168,0,"#",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,111,29,0.218,"I","2017-05-21",1.5,0.05,31,1
45165,20120,111,"CA-1O5O9R",NA,NA,0,42215,2017-05-21,NA,"C-SP-34.2",NA,"I",NA,29,NA,NA,0,0.218,0,"R7 cross body, R7 is R9-orig.id:C2940",NA,111,1,"CA","I",10,5,21,"C",NA,NA,NA,0,112,30.5,0.23,"I","2017-06-21",1.5,0.012,31,1
45166,20120,112,"CA-1O5O9R",NA,NA,0,44494,2017-06-21,NA,"C-SP-34.7",NA,"I",NA,30.5,NA,NA,0,0.23,0,"R7 crossbody, R7 is R9-orig.id:C2940",NA,112,1,"CA","I",10,6,21,"C",NA,NA,NA,0,122,49,1.116,"M","2018-04-20",18.5,0.886,303,10
45167,20120,122,"CA-1O5O9R",NA,NA,0,46447,2018-04-20,NA,"C-SP-35",NA,"M",NA,49,NA,NA,0,1.116,0,"#",NA,122,1,"CA","M",11,4,20,"C",NA,NA,NA,0,123,53,1.234,"M","2018-05-20",4,0.118,30,1
45168,20120,123,"CA-1O5O9R",NA,NA,0,48267,2018-05-20,NA,"C-P-34",NA,"M",NA,53,NA,NA,0,1.234,0,"#",NA,123,1,"CA","M",11,5,20,"C",NA,NA,NA,0,124,55,1.445,"M","2018-06-20",2,0.211,31,1
45169,20120,124,"CA-1O5O9R",NA,NA,0,50357,2018-06-20,NA,"C-SP-34.6",NA,"M",NA,55,NA,NA,0,1.445,0,"O5 xbody, R9 xbody-orig.id:C2940",NA,124,1,"CA","M",11,6,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45170,20121,110,"CA-1O6O9R",NA,NA,0,39922,2017-04-20,NA,"C-SP-33.5",NA,"M",NA,34,NA,NA,0,0.338,0,"#",NA,110,1,"CA","M",10,4,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45171,20122,110,"CA-2O3O9R",NA,NA,0,39923,2017-04-20,NA,"C-SP-33.5",NA,"I",NA,24,NA,NA,0,0.096,0,"#",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,112,29.5,0.22,"I","2017-06-21",5.5,0.124,62,2
45172,20122,112,"CA-2O3O9R",NA,NA,0,44495,2017-06-21,NA,"C-P-37.3",NA,"I",NA,29.5,NA,NA,0,0.22,0,"added R9-orig.id:C2942",NA,112,1,"CA","I",10,6,21,"C",NA,NA,NA,0,122,44,0.743,"M","2018-04-20",14.5,0.523,303,10
45173,20122,122,"CA-2O3O9R",NA,NA,0,46448,2018-04-20,NA,"C-SP-35",NA,"M",NA,44,NA,NA,0,0.743,0,"#",NA,122,1,"CA","M",11,4,20,"C",NA,NA,NA,0,123,47,0.83,"M","2018-05-20",3,0.087,30,1
45174,20122,123,"CA-2O3O9R",NA,NA,0,48268,2018-05-20,NA,"C-P-34",NA,"M",NA,47,NA,NA,0,0.83,0,"Refresh R9 and O2-orig.id:C2942",NA,123,1,"CA","M",11,5,20,"C",NA,NA,NA,0,124,49,0.961,"M","2018-06-20",2,0.131,31,1
45175,20122,124,"CA-2O3O9R",NA,NA,0,50358,2018-06-20,NA,"C-SP-34.6",NA,"M",NA,49,NA,NA,0,0.961,0,"#",NA,124,1,"CA","M",11,6,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45176,20123,110,"CA-2O4O",NA,NA,0,39924,2017-04-20,NA,"C-SP-33.5",NA,"I",NA,25.5,NA,NA,0,0.162,0,"#",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45177,20124,110,"CA-2O5O9R",NA,NA,0,39925,2017-04-20,NA,"C-SP-33.5",NA,"I",NA,32,NA,NA,0,0.232,0,"#",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,111,32,0.263,"F","2017-05-21",0,0.031,31,1
45178,20124,111,"CA-2O5O9R",NA,NA,0,42216,2017-05-21,NA,"C-SP-34.2",NA,"F",NA,32,NA,NA,0,0.263,0,"#",NA,111,1,"CA","F",10,5,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45179,20125,110,"CA-2O6O9R",NA,NA,0,39926,2017-04-20,NA,"C-SP-33.5",NA,"M",NA,36.5,NA,NA,0,0.408,0,"#",NA,110,1,"CA","M",10,4,20,"C",NA,NA,NA,0,111,38.5,0.457,"M","2017-05-21",2,0.049,31,1
45180,20125,111,"CA-2O6O9R",NA,NA,0,42217,2017-05-21,NA,"C-P-36.1",NA,"M",NA,38.5,NA,NA,0,0.457,0,"#",NA,111,1,"CA","M",10,5,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45181,20126,110,"CA-3O4O9R",NA,NA,0,39927,2017-04-20,NA,"C-P-36.5",NA,"M",NA,46,NA,NA,0,0.996,0,"#",NA,110,1,"CA","M",10,4,20,"C",NA,NA,NA,0,111,47,0.93,"M","2017-05-21",1,-0.0659999999999999,31,1
45182,20126,111,"CA-3O4O9R",NA,NA,0,42218,2017-05-21,NA,"C-P-36.1",NA,"M",NA,47,NA,NA,0,0.93,0,"tail chewed, 3 and 4 back -orig.id:C2946",NA,111,1,"CA","M",10,5,21,"C",NA,NA,NA,0,112,49.5,1.15,"M","2017-06-21",2.5,0.22,31,1
45183,20126,112,"CA-3O4O9R",NA,NA,0,44496,2017-06-21,NA,"C-P-37.3",NA,"M",NA,49.5,NA,NA,0,1.15,0,"#",NA,112,1,"CA","M",10,6,21,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45184,20127,110,"CA-3O5O9R",NA,NA,0,39928,2017-04-20,NA,"C-P-36.5",NA,"I",NA,29.5,NA,NA,0,0.212,0,"#",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45185,20128,110,"CA-3O6O9R",NA,NA,0,39929,2017-04-20,NA,"C-P-36.5",NA,"F",NA,34.5,NA,NA,0,0.346,0,"#",NA,110,1,"CA","F",10,4,20,"C",NA,NA,NA,0,124,54.5,1.444,"F","2018-06-20",20,1.098,426,14
45186,20128,124,"CA-3O6O9R",NA,NA,0,50359,2018-06-20,NA,"C-P-34.5",NA,"F",NA,54.5,NA,NA,0,1.444,0,"Refresh O6-orig.id:C2948",NA,124,1,"CA","F",11,6,20,"C",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45187,20129,110,"CA-4O5O9R",NA,NA,0,39930,2017-04-20,NA,"C-P-36.5",NA,"I",NA,30.5,NA,NA,0,0.248,1,"worms, dead at release -orig.id:C2949",NA,110,1,"CA","I",10,4,20,"C",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
45188,20130,110,"CA-4O6O9R",NA,NA,0,40029,2017-04-21,NA,"I-R-162.8",NA,"M",NA,47,NA,NA,0,0.971,0,"#",NA,110,1,"CA","M",10,4,21,"I",NA,NA,NA,0,111,47,0.96,"M","2017-05-22",0,-0.011,31,1
